"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state","has_internship","has_multiple_internships"
"3044",1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","Protiviti","Consulting
 Finance","None","None",2,"accepted fulltime job","Yes","Yes",62500,"IL",1,1
"3045",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"accepted fulltime job","None","None",0,"None",1,0
"3046",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"3047",1,"Human Capital Mgmt& Leadership","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Columbus","Insight Global","Human Resources Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",40000,"OH",1,1
"3048",1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Charlotte","Grant Thornton","Finance","None","None",2,"accepted fulltime job","Yes","Yes",65000,"NC",0,0
"3049",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",2,"accepted fulltime job","None","None",0,"None",1,0
"3050",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3051",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Economics","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"3052",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Portland","Sherwin Williams","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",54000,"Oregon",1,1
"3053",1,"Management and Leadership","none",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","AArete","Consulting","None","None",1,"accepted fulltime job","Yes","Yes",67000,"IL",1,1
"3054",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","Chicago","Arrive Logistics","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",42000,"IL",1,0
"3055",1,"Information Systems","none",0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,"Economics","Economics","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","Deloitte","Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",75000,"IL",1,1
"3056",1,"Management and Organizations","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","Oxford","Miami University","None","None","None",0,"accepted fulltime job","None","None",0,"OH",0,0
"3057",1,"Information Systems","none",0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Columbus","JPMorgan Chase & Co.","IT Assurance / IT Audit","None","None",1,"accepted fulltime job","Yes","Yes",57000,"OH",1,0
"3058",1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","David J Joseph","Logistics / Supply Chain
 Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",55000,"Ohio",1,1
"3059",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Los Angeles","J.P. Morgan","Finance","None","None",1,"accepted fulltime job","Yes","Yes",85000,"California",1,1
"3060",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Political Science","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Washington","Alliance Defending Freedom","None","None","None",0,"accepted fulltime job","None","None",0,"D.C.",1,1
"3061",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Cincinnati","PNC Financial Services","Finance","None","None",1,"accepted fulltime job","Yes","Yes",60000,"OH",1,0
"3062",1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Miamisburg","Germane Solutions","Analytics Consulting Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",58000,"OH",1,1
"3063",1,"Management and Leadership","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"3064",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","Marcum","None","None","None",0,"accepted fulltime job","None","None",0,"None",0,0
"3065",1,"Information Systems","none",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Providence","Textron","Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",65000,"RI",1,1
"3066",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Key west","*startup that cannot be named","Logistics / Supply Chain","None","None",5,"accepted fulltime job","No","No",50000,"FL",1,0
"3067",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Marketing","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","Deloitte","Accounting","None","None",4,"accepted fulltime job","Yes","No",52000,"OH",1,1
"3068",1,"Information Systems","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cincinnati","FIS","Information Technology","None","None",2,"accepted fulltime job","Yes","Yes",70000,"OH",1,1
"3069",2,"Accountancy","Finance",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","PNC","None","None","None",0,"accepted fulltime job","None","None",60000,"OH",1,1
"3070",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202030,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"3071",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Modesto","E&J Gallo Winery","Logistics/Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",60400,"CA",1,1
"3072",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","New York","Crumbs Marketing","None","None","None",2,"accepted parttime job","None","None",0,"NY",1,1
"3073",1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Chicago","Insight2Profit","Analytics Consulting Finance","None","None",1,"accepted fulltime job","Yes","Yes",63800,"IL",1,0
"3074",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201930,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"3075",1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,1
"3076",1,"Accountancy","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","Northeastern University",0,"continuing education","None","None",0,"None",1,1
"3077",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Female","2.50 - 2.99",202020,"2020","0","Cincinnati","Kimberly-Clark","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",55000,"OH",1,1
"3078",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Indianapolis","PepsiCo Frito-Lay","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",65000,"IN",1,0
"3079",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Mangement and Leadership","White","Female","3.00 - 3.49",202120,"2021","0","Chicago","Arrive Logistics","Marketing / Sales Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",42000,"IL",1,0
"3080",2,"Business Economics","Finance",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3081",1,"Finance","none",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202120,"2021","0","Columbus","Vertiv","Analytics Human Resources","None","None",2,"accepted fulltime job","No","Yes",52000,"OH",1,0
"3082",1,"Finance","none",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Chicago","Protiviti","Consulting
 IT Assurance / IT Audit
 Information Technology","None","None",4,"accepted fulltime job","Yes","Yes",61000,"IL",1,0
"3083",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Cincinnati","Nielsen","Analytics
 Consulting
 Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",56000,"Ohio / United States",1,1
"3084",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"3085",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3086",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"3087",1,"Human Capital Mgmt& Leadership","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","Interactive Media Studies","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3088",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3089",1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",0,0
"3090",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",202120,"2021","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,1
"3091",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202120,"2021","0","None","None","None","None","None",0,"not seeking employment","None","None",0,"None",0,0
"3092",1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"Language","Language","Hispanic/Latino","Female","3.50 - 4.00",202130,"2021","Summa Cum Laude","None","None","None","None","None",1,"other","None","None",0,"None",1,1
"3093",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"accepted fulltime job","None","None",0,"None",1,1
"3094",1,"Finance","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3095",1,"Accountancy","none",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3096",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",201920,"2019","0","None","None","None","Master's in Data Analysis","Northeastern University",0,"seeking continuing education","None","None",0,"None",0,0
"3097",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3098",1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",201920,"2019","0","Fairfield","Pike Electrical","Accounting","None","None",0,"accepted fulltime job","Yes","Yes",55000,"OH",0,0
"3099",1,"Finance","none",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Language","Language","Non-Resident Alien","Female","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"3100",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",0,0
"3101",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","None","None","None","Accounting","University of Pittsburgh",0,"continuing education","No","No",0,"None",0,0
"3102",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","Enterprise Risk Management","Columbia University",0,"continuing education","None","None",0,"None",1,1
"3103",1,"Finance","none",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,1
"3104",1,"Marketing","none",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","Master of Marketing","Johns Hopkins University",0,"continuing education","None","None",0,"None",1,0
"3105",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","Master of Science in Business Analytics","University of California San Diego",0,"continuing education","None","None",0,"None",1,1
"3106",1,"Supply Chain & Operations Mgmt","none",0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",202120,"2021","Cum Laude","Hangzhou","Hangzhou Lin'an Jintudi food Ltd,co","Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",0,"Zhejiang Province",0,0
"3107",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",202030,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"3108",1,"Marketing","none",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202120,"2021","0","None","None","None","marketing","not decided",0,"continuing education","None","None",0,"None",0,0
"3109",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","Non-Resident Alien","Female","3.00 - 3.49",202120,"2021","0","Cincinnati","Deloitte","None","None","None",0,"accepted fulltime job","None","None",62000,"OH",0,0
"3110",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","Accounting","None",0,"continuing education","None","None",0,"None",0,0
"3111",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","quantitative finance","Washington University in st. louis",6,"seeking continuing education","None","None",0,"None",0,0
"3112",1,"Finance","none",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3113",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",10,"seeking employment","None","None",0,"None",1,0
"3114",2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.50 - 4.00",202020,"2020","Cum Laude","New York City","Deloitte","Accounting Consulting Finance","None","None",1,"accepted fulltime job","Yes","Yes",70000,"NY",1,1
"3115",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Columbus","IGS Energy","Finance","None","None",1,"accepted fulltime job","Yes","No",65000,"OH",1,1
"3116",1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3117",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","3.00 - 3.49",201930,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3118",1,"Finance","none",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","0","na","na","None","MS, Finance","Undecided",0,"continuing education","No","None",0,"na",1,0
"3119",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",201920,"2019","0","None","None","None","Ms of aviation finance","Embry riddle aeronautical university",4,"continuing education","None","None",0,"None",1,1
"3120",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Arts Related","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","Univeristy of Zurich",0,"continuing education","None","None",0,"None",1,1
"3121",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","Cum Laude","None","None","None","Master of management and systems","New York University",0,"continuing education","None","None",0,"None",1,1
